50	3519.0952
51.195427	3603.3228
52.390854	3429.3057
53.586277	3348.7502
54.781704	3200.9001
55.977131	3143.7539
57.172558	3064.6162
58.367985	2998.2434
59.563408	2963.8994
60.758835	3018.8967
61.954262	3001.9695
63.149689	2875.2683
64.345116	2717.0896
65.540543	2589.0881
66.73597	2552.554
67.931396	2428.7334
69.126816	2410.7976
70.322243	2526.0027
71.51767	2411.782
72.713097	2443.8804
73.908524	2507.5269
75.103951	2429.6531
76.299377	2567.4631
77.494804	2635.7998
78.690231	2660.2954
79.885658	2673.0818
81.081078	2601.9561
82.276505	2574.9429
83.471931	2490.8923
84.667358	2554.3381
85.862785	2448.1069
87.058212	2490.7773
88.253639	2360.2183
89.449066	2317.4753
90.644493	2290.5784
91.83992	2294.1384
93.035339	2316.7053
94.230766	2371.4124
95.426193	2450.1428
96.62162	2651.8479
97.817047	3379.8892
99.012474	5185.1108
100.2079	8016.543
101.40333	10447.147
102.59875	10284.219
103.79418	7545.1074
104.98961	4374.2041
106.18503	2534.4438
107.38046	1921.1499
108.57588	1818.7828
109.77131	1796.3938
110.96674	1706.2964
112.16216	1615.5975
113.35759	1543.9802
114.55302	1462.3137
115.74844	1441.0074
116.94387	1497.0894
118.13929	1532.5752
119.33472	1517.0571
120.53014	1458.3398
121.72557	1436.0026
122.921	1463.9497
124.11642	1435.0094
125.31185	1469.7015
126.50728	1447.7919
127.70271	1423.0325
128.89813	1410.9093
130.09355	1423.98
131.28899	1423.9995
132.48441	1379.6787
133.67984	1353.5839
134.87526	1351.3822
136.07068	1307.7346
137.26611	1286.495
138.46153	1270.1796
139.65697	1257.2554
140.85239	1309.2585
142.04782	1312.5353
143.24324	1300.3221
144.43867	1295.0946
145.63409	1322.1803
146.82953	1321.4163
148.02495	1323.5527
149.22037	1312.6461
150.4158	1309.0931
151.61122	1333.4015
152.80666	1324.5355
154.00208	1271.5809
155.19751	1266.1848
156.39293	1255.6136
157.58836	1239.6062
158.78378	1258.8618
159.97922	1248.4651
161.17464	1240.2037
162.37006	1260.0475
163.56549	1237.9967
164.76091	1247.494
165.95634	1213.6876
167.15176	1238.778
168.3472	1240.1514
169.54262	1253.1729
170.73805	1259.4049
171.93347	1251.8209
173.12889	1259.3452
174.32433	1232.2231
175.51974	1233.7633
176.71518	1214.8857
177.9106	1233.4624
179.10603	1207.8212
180.30145	1211.514
181.49689	1248.6439
182.69231	1263.5443
183.88774	1231.8724
185.08316	1215.7433
186.27858	1237.375
187.47401	1258.8278
188.66943	1272.9333
189.86487	1293.0472
191.06029	1294.6251
192.25572	1293.5962
193.45114	1268.0503
194.64658	1291.9998
195.842	1303.8501
197.03741	1352.9233
198.23285	1355.2664
199.42827	1380.252
200.6237	1397.7898
201.81912	1473.4431
203.01456	1452.7542
204.20998	1515.3694
205.40541	1534.6665
206.60083	1519.4625
207.79626	1502.377
208.99168	1478.5002
210.1871	1465.1721
211.38254	1477.7479
212.57796	1487.693
213.77339	1440.2561
214.96881	1398.946
216.16425	1389.3292
217.35966	1353.9041
218.5551	1380.2998
219.75052	1373.9026
220.94595	1363.5331
222.14137	1371.7738
223.33679	1372.0187
224.53223	1354.9061
225.72765	1390.6859
226.92308	1373.6603
228.1185	1331.7605
229.31393	1286.7437
230.50935	1320.681
231.70479	1331.6381
232.90021	1319.7006
234.09563	1301.9136
235.29106	1297.6544
236.48648	1266.5355
237.68192	1260.0723
238.87733	1301.5068
240.07277	1311.7959
241.26819	1286.5527
242.46362	1235.4952
243.65904	1298.6697
244.85448	1297.8715
246.0499	1243.4606
247.24532	1279.6077
248.44075	1252.9498
249.63617	1269.2722
250.8316	1262.7816
252.02702	1229.6698
253.22246	1237.7174
254.41788	1229.0992
255.61331	1221.3785
256.80875	1208.2388
258.00415	1226.7433
259.19958	1213.303
260.39502	1209.801
261.59042	1233.6459
262.78586	1218.9631
263.98129	1231.3767
265.17673	1223.5469
266.37213	1254.5192
267.56757	1222.3298
268.763	1196.8369
269.95844	1210.4673
271.15384	1201.426
272.34927	1215.8724
273.54471	1193.8284
274.74011	1214.9114
275.93555	1216.5575
277.13098	1220.3047
278.32642	1226.1228
279.52182	1233.071
280.71725	1229.9572
281.91269	1271.8394
283.10809	1279.0237
284.30353	1270.5569
285.49896	1229.2322
286.6944	1211.0161
287.8898	1211.7184
289.08524	1194.4869
290.28067	1202.6096
291.4761	1198.2659
292.67151	1175.7395
293.86694	1197.4719
295.06238	1184.35
296.25778	1199.5085
297.45322	1216.2557
298.64865	1213.0161
299.84409	1211.6532
301.03949	1240.8217
302.23492	1244.3022
303.43036	1259.7885
304.62579	1246.8201
305.8212	1264.7281
307.01663	1283.9135
308.21207	1293.4863
309.40747	1299.4989
310.60291	1307.6296
311.79834	1323.8424
312.99377	1364.7177
314.18918	1383.7856
315.38461	1432.243
316.58005	1466.0494
317.77548	1466.3794
318.97089	1475.8726
320.16632	1555.5081
321.36176	1582.3309
322.55716	1608.8607
323.75259	1641.1368
324.94803	1668.9004
326.14346	1731.9171
327.33887	1760.2736
328.5343	1835.9917
329.72974	1921.2081
330.92517	1982.6948
332.12057	2012.8116
333.31601	2113.6714
334.51144	2111.5464
335.70685	2131.7031
336.90228	2099.0581
338.09772	2001.5782
339.29315	1851.9094
340.48856	1752.9529
341.68399	1647.1554
342.87943	1570.6952
344.07483	1538.959
345.27026	1449.2183
346.4657	1376.7505
347.66113	1349.4674
348.85654	1345.2028
350.05197	1302.8472
351.24741	1284.9957
352.44284	1250.9883
353.63824	1229.4229
354.83368	1202.2072
356.02911	1219.17
357.22452	1216.6873
358.41995	1203.135
359.61539	1217.1738
360.81082	1219.0681
362.00623	1223.7544
363.20166	1238.2289
364.39709	1247.0658
365.59253	1217.689
366.78793	1205.3983
367.98337	1220.3436
369.1788	1251.6304
370.37421	1305.437
371.56964	1333.8263
372.76508	1352.8535
373.96051	1391.5801
375.15591	1445.7432
376.35135	1510.4784
377.54678	1564.1233
378.74222	1629.2897
379.93762	1720.9423
381.13306	1774.576
382.32849	1811.286
383.5239	1873.3826
384.71933	1878.1041
385.91476	1852.2689
387.1102	1796.7017
388.3056	1755.1531
389.50104	1712.6072
390.69647	1683.3837
391.89191	1616.3278
393.08731	1605.8075
394.28275	1601.2572
395.47818	1598.0281
396.67358	1590.1307
397.86902	1559.4042
399.06445	1553.7378
400.25989	1563.494
401.45529	1565.6726
402.65073	1559.3489
403.84616	1569.8536
405.04156	1598.7856
406.237	1602.5718
407.43243	1633.4119
408.62787	1679.6608
409.82327	1703.1302
411.01871	1695.5262
412.21414	1711.2303
413.40958	1720.2563
414.60498	1709.1869
415.80042	1736.5596
416.99585	1728.3177
418.19125	1729.9576
419.38669	1725.2018
420.58212	1745.1975
421.77756	1829.0981
422.97296	1931.3334
424.1684	1971.7037
425.36383	2031.552
426.55927	2181.8259
427.75467	2308.8628
428.9501	2530.7688
430.14554	2740.8125
431.34094	3103.2939
432.53638	3446.343
433.73181	3853.4875
434.92725	4415.9209
436.12265	5283.8789
437.31808	6469.1128
438.51352	7710.2798
439.70895	8617.999
440.90436	8769.9092
442.09979	7883.8945
443.29523	6350.811
444.49063	4747.7227
445.68607	3421.541
446.8815	2589.5503
448.07693	2066.9551
449.27234	1749.6903
450.46777	1570.5153
451.66321	1432.4575
452.85864	1331.8562
454.05405	1264.8031
455.24948	1219.5988
456.44492	1194.6743
457.64032	1155.3202
458.83575	1124.6436
460.03119	1117.4064
461.22662	1146.9379
462.42203	1102.5133
463.61746	1067.0336
464.8129	1068.2865
466.0083	1101.5413
467.20374	1064.1083
468.39917	1058.7775
469.5946	1051.0334
470.79001	1031.7833
471.98544	1059.252
473.18088	1089.9685
474.37631	1098.1516
475.57172	1064.7209
476.76715	1058.578
477.96259	1060.8423
479.15799	1052.3666
480.35342	1047.8181
481.54886	1057.0863
482.74429	1040.4204
483.9397	1052.7654
485.13513	1048.2452
486.33057	1080.0405
487.526	1088.0084
488.72141	1093.629
489.91684	1072.1202
491.11227	1071.8926
492.30768	1077.2213
493.50311	1070.0652
494.69855	1087.8085
495.89398	1070.9536
497.08939	1060.0253
498.28482	1062.6871
499.48026	1061.6556
500.67569	1074.3075
501.87109	1093.2303
503.06653	1080.0719
504.26196	1081.1326
505.45737	1091.7385
506.6528	1104.882
507.84824	1102.3463
509.04367	1116.9658
510.23907	1141.9458
511.43451	1127.6864
512.62994	1105.8468
513.82538	1086.964
515.02081	1093.1233
516.21619	1097.3372
517.41162	1121.1975
518.60706	1134.5276
519.80249	1135.8226
520.99792	1134.4727
522.19336	1137.9595
523.38879	1152.1826
524.58423	1123.7601
525.7796	1152.8136
526.97504	1168.6497
528.17047	1167.8975
529.36591	1178.5739
530.56134	1174.2972
531.75677	1206.1707
532.95221	1239.2139
534.14758	1231.0989
535.34302	1252.2925
536.53845	1260.2047
537.73389	1267.4081
538.92932	1282.4238
540.12476	1311.0277
541.32019	1300.6693
542.51556	1298.7839
543.711	1295.188
544.90643	1315.3545
546.10187	1255.1477
547.2973	1228.6531
548.49274	1244.3098
549.68817	1255.6652
550.88361	1219.1525
552.07898	1242.0771
553.27441	1223.1272
554.46985	1212.8757
555.66528	1223.5732
556.86072	1228.6563
558.05615	1232.734
559.25159	1239.9067
560.44696	1206.3585
561.6424	1175.4521
562.83783	1186.1487
564.03326	1198.7062
565.2287	1200.7224
566.42413	1191.0254
567.61957	1220.8398
568.81494	1215.9103
570.01038	1210.972
571.20581	1209.4586
572.40125	1208.5206
573.59668	1212.9198
574.79211	1237.9114
575.98755	1197.6136
577.18292	1221.2917
578.37836	1230.8977
579.57379	1232.6124
580.76923	1265.7625
581.96466	1250.0364
583.1601	1270.5322
584.35553	1272.2692
585.55096	1270.5273
586.74634	1281.5664
587.94177	1283.8901
589.13721	1270.4504
590.33264	1286.2023
591.52808	1256.2196
592.72351	1232.1167
593.91895	1210.0114
595.11432	1193.0824
596.30975	1183.1265
597.50519	1195.1771
598.70062	1164.7365
599.89606	1145.2721
601.09149	1170.3458
602.28693	1161.1318
603.4823	1163.3151
604.67773	1191.4895
605.87317	1191.7292
607.0686	1174.5707
608.26404	1133.8218
609.45947	1156.8175
610.65491	1160.1029
611.85034	1154.2125
613.04572	1147.4729
614.24115	1172.2521
615.43658	1176.209
616.63202	1169.5668
617.82745	1179.9041
619.02289	1165.6019
