50	3694.8967
51.195427	3783.613
52.390854	3876.7402
53.586277	3898.9001
54.781704	3898.9531
55.977131	3978.6843
57.172558	4002.7969
58.367985	3936.2258
59.563408	4008.3582
60.758835	4015.0537
61.954262	3928.375
63.149689	3830.4946
64.345116	3724.8831
65.540543	3633.3464
66.73597	3600.0708
67.931396	3601.7788
69.126816	3587.3594
70.322243	3615.6685
71.51767	3695.1064
72.713097	3679.626
73.908524	3847.7432
75.103951	3956.895
76.299377	4108.4824
77.494804	4284.2798
78.690231	4436.6846
79.885658	4479.5894
81.081078	4402.9009
82.276505	4362.6724
83.471931	4361.7554
84.667358	4397.959
85.862785	4325.5928
87.058212	4270.876
88.253639	4265.9771
89.449066	4229.0151
90.644493	4216.9604
91.83992	4301.5171
93.035339	4374.2788
94.230766	4442.6479
95.426193	4584.3647
96.62162	4922.8315
97.817047	6041.1147
99.012474	9047.4688
100.2079	14037.908
101.40333	17886.18
102.59875	17048.861
103.79418	12391.115
104.98961	7488.7886
106.18503	4887.6968
107.38046	4129.0293
108.57588	3973.8228
109.77131	3948.4583
110.96674	3854.7976
112.16216	3712.2998
113.35759	3698.2847
114.55302	3650.1074
115.74844	3573.6487
116.94387	3624.7014
118.13929	3650.6885
119.33472	3617.408
120.53014	3578.0359
121.72557	3513.0471
122.921	3546.7634
124.11642	3541.6743
125.31185	3515.644
126.50728	3534.491
127.70271	3536.8811
128.89813	3526.8381
130.09355	3528.8208
131.28899	3552.2205
132.48441	3530.4619
133.67984	3488.3848
134.87526	3466.3696
136.07068	3412.9719
137.26611	3434.2476
138.46153	3399.4329
139.65697	3473.3564
140.85239	3458.4404
142.04782	3476.5249
143.24324	3456.4495
144.43867	3481.2366
145.63409	3437.4641
146.82953	3444.1958
148.02495	3457.6204
149.22037	3431.6875
150.4158	3423.1858
151.61122	3453.4971
152.80666	3473.9861
154.00208	3489.6396
155.19751	3484.3494
156.39293	3462.9031
157.58836	3410.7964
158.78378	3445.5706
159.97922	3454.1523
161.17464	3351.1716
162.37006	3347.3213
163.56549	3391.5303
164.76091	3469.8435
165.95634	3468.9648
167.15176	3485.251
168.3472	3449.9851
169.54262	3462.6602
170.73805	3483.4109
171.93347	3488.2822
173.12889	3464.2625
174.32433	3414.3479
175.51974	3451.1729
176.71518	3383.2183
177.9106	3468.7441
179.10603	3436.2373
180.30145	3490.8535
181.49689	3475.3301
182.69231	3521.1279
183.88774	3581.7573
185.08316	3510.0771
186.27858	3537.6484
187.47401	3553.98
188.66943	3598.4451
189.86487	3607.5256
191.06029	3593.209
192.25572	3598.6348
193.45114	3598.8977
194.64658	3576.1287
195.842	3610.6094
197.03741	3664.8135
198.23285	3726.928
199.42827	3749.137
200.6237	3724.7141
201.81912	3814.7991
203.01456	3818.5596
204.20998	3847.6943
205.40541	3930.4946
206.60083	3951.5896
207.79626	3896.5161
208.99168	3910.0007
210.1871	3932.6934
211.38254	3909.9734
212.57796	3867.842
213.77339	3854.4656
214.96881	3829.2083
216.16425	3798.2722
217.35966	3815.3928
218.5551	3766.3936
219.75052	3812.3079
220.94595	3776.7751
222.14137	3800.8638
223.33679	3803.7517
224.53223	3770.937
225.72765	3731.6626
226.92308	3769.4382
228.1185	3750.9822
229.31393	3784.5449
230.50935	3793.7925
231.70479	3802.5396
232.90021	3737.658
234.09563	3773.5564
235.29106	3777.9712
236.48648	3771.8391
237.68192	3760.3782
238.87733	3726.0803
240.07277	3746.0029
241.26819	3750.9741
242.46362	3748.5295
243.65904	3771.3225
244.85448	3710.1758
246.0499	3784.3228
247.24532	3756.7346
248.44075	3735.4868
249.63617	3744.4116
250.8316	3729.0442
252.02702	3711.5566
253.22246	3698.5635
254.41788	3706.1384
255.61331	3739.6992
256.80875	3776.6787
258.00415	3707.5425
259.19958	3693.6567
260.39502	3768.3223
261.59042	3797.0623
262.78586	3766.8752
263.98129	3723.6189
265.17673	3752.575
266.37213	3764.9185
267.56757	3686.3894
268.763	3695.3191
269.95844	3737.0491
271.15384	3713.2832
272.34927	3762.5105
273.54471	3730.3545
274.74011	3742.7112
275.93555	3767.3953
277.13098	3720.061
278.32642	3761.6436
279.52182	3760.6948
280.71725	3760.4841
281.91269	3761.4578
283.10809	3711.324
284.30353	3744.2458
285.49896	3745.9187
286.6944	3803.9077
287.8898	3825.0842
289.08524	3773.9072
290.28067	3733.5691
291.4761	3757.2988
292.67151	3754.8652
293.86694	3758.6929
295.06238	3757.9595
296.25778	3782.2236
297.45322	3790.9041
298.64865	3773.5891
299.84409	3801.2019
301.03949	3778.3843
302.23492	3771.0632
303.43036	3798.4031
304.62579	3789.3401
305.8212	3837.1306
307.01663	3843.6003
308.21207	3905.0583
309.40747	3893.6765
310.60291	3910.2183
311.79834	4019.2661
312.99377	4054.9412
314.18918	4066.6816
315.38461	4095.3486
316.58005	4148.8203
317.77548	4232.7866
318.97089	4295.7461
320.16632	4243.6172
321.36176	4353.1968
322.55716	4426.8486
323.75259	4417.6362
324.94803	4520.4766
326.14346	4557.0498
327.33887	4699.3467
328.5343	4789.6582
329.72974	4867.6929
330.92517	4988.0747
332.12057	5048.9199
333.31601	5184.5522
334.51144	5207.3311
335.70685	5178.1387
336.90228	5122.4878
338.09772	4927.9458
339.29315	4800.5293
340.48856	4680.0889
341.68399	4526.7681
342.87943	4415.7417
344.07483	4390.7817
345.27026	4276.7944
346.4657	4206.313
347.66113	4206.5264
348.85654	4125.3931
350.05197	4130.9526
351.24741	4095.8069
352.44284	4015.8765
353.63824	4014.4897
354.83368	3974.9456
356.02911	3983.0383
357.22452	3999.1389
358.41995	4011.6035
359.61539	4013.0845
360.81082	4000.3472
362.00623	3991.3728
363.20166	3988.2363
364.39709	4038.5669
365.59253	4078.0776
366.78793	4067.0618
367.98337	4081.5581
369.1788	4126.4536
370.37421	4131.2261
371.56964	4158.5522
372.76508	4236.6885
373.96051	4243.8291
375.15591	4293.9072
376.35135	4399.7744
377.54678	4496.208
378.74222	4648.2749
379.93762	4713.5093
381.13306	4787.0918
382.32849	4866.9917
383.5239	4914.2075
384.71933	4893.7012
385.91476	4888.5659
387.1102	4913.2485
388.3056	4933.5796
389.50104	4831.5225
390.69647	4778.2969
391.89191	4812.5034
393.08731	4748.5742
394.28275	4774.4966
395.47818	4787.9609
396.67358	4707.0972
397.86902	4724.7417
399.06445	4771.21
400.25989	4774.8872
401.45529	4771.4941
402.65073	4783.2012
403.84616	4789.8164
405.04156	4776.2754
406.237	4838.1201
407.43243	4907.2861
408.62787	4971.4463
409.82327	4993.5
411.01871	5078.083
412.21414	5140.1958
413.40958	5099.7559
414.60498	5062.4912
415.80042	5124.3511
416.99585	5134.5903
418.19125	5079.8594
419.38669	5191.6426
420.58212	5304.9551
421.77756	5379.8604
422.97296	5506.2983
424.1684	5557.2939
425.36383	5780.4355
426.55927	5958.9131
427.75467	6144.5347
428.9501	6489.7632
430.14554	6869.9805
